ink,0,1,2,3,4,5,6,7,8,9
36639,1,0,0,0,0,0,0,0,0,0
36641,0,0,1,0,0,0,0,0,0,0
36642,0,0,0,0,0,0,0,0,1,0
36643,1,0,0,1,0,0,0,0,0,0
36644,0,0,0,0,0,1,0,0,0,0
36646,1,0,1,1,1,0,0,0,0,0
36649,1,0,0,0,0,0,0,0,0,0
36650,0,0,0,1,0,0,0,0,0,0
36652,0,0,1,0,0,0,0,0,0,0
36654,0,0,1,0,0,0,0,0,1,0
36656,0,0,0,0,1,0,0,0,0,0
36660,0,0,0,0,1,0,0,0,2,0
36661,0,0,0,1,0,0,1,0,0,0
36662,0,0,0,0,0,0,1,0,0,0
36663,0,0,1,1,0,0,0,0,0,0
36664,0,0,0,1,0,0,0,0,0,0
36665,0,0,0,0,0,0,0,0,1,0
36666,1,0,0,0,1,0,0,0,0,0
36667,0,0,0,1,0,0,0,0,0,0
36669,0,0,1,0,0,0,0,0,0,0
36670,0,0,0,1,0,0,0,0,0,0
36674,0,0,1,0,0,0,0,0,0,0
36678,1,0,0,0,0,0,1,0,0,0
36684,1,0,0,0,0,0,0,0,0,0
36687,1,0,0,0,0,0,0,0,0,0
36688,0,0,0,0,0,0,1,0,0,0
36690,1,0,0,0,0,0,0,0,0,0
36695,1,0,0,0,0,0,0,0,0,1
36697,0,0,0,0,0,0,1,0,0,0
36698,0,0,0,1,0,0,0,0,0,0
36699,0,0,0,0,0,0,0,0,1,0
36701,0,0,1,0,0,1,0,0,0,0
36703,0,0,0,0,0,0,1,0,0,0
36704,1,0,0,0,0,0,0,1,0,0
36705,1,0,1,0,0,0,0,0,1,0
36706,1,0,0,0,0,0,0,1,0,1
36709,1,0,0,1,0,0,0,0,0,0
36714,1,0,0,0,0,0,0,0,1,0
36718,0,0,1,0,0,0,0,0,1,0
36720,0,0,0,0,0,1,0,0,0,0
36721,0,0,0,0,0,1,0,0,0,0
36723,0,0,0,0,0,0,0,0,1,0
36727,0,0,0,1,0,0,0,0,0,0
36728,0,0,0,0,0,1,0,0,0,0
36729,2,0,0,0,0,0,0,1,0,0
36730,1,0,1,0,0,0,0,0,0,0
36732,0,0,0,1,0,0,0,1,1,0
36736,0,0,0,0,0,1,0,0,1,0
36737,0,0,0,1,0,0,0,0,0,0
36738,0,0,0,0,0,0,1,0,0,0
36745,0,0,0,0,0,0,0,0,1,0
36746,1,0,0,0,0,0,0,1,1,0
36747,0,0,1,0,0,0,0,0,0,0
36748,0,0,1,0,0,0,0,0,0,0
36749,0,0,0,0,0,0,0,0,0,1
36752,0,0,0,0,0,0,1,0,0,0
36755,0,0,1,0,0,0,0,0,0,0
36759,1,0,0,0,0,0,0,0,0,0
36760,0,0,0,0,0,1,0,0,0,0
36762,1,0,0,0,0,0,0,0,0,0
36763,0,0,0,0,0,0,0,0,1,0
36764,1,0,0,0,1,0,0,0,0,0
36765,0,0,0,0,0,0,0,0,1,0
36766,0,0,0,0,0,0,1,0,0,0
36767,1,0,0,0,0,0,0,0,0,0
36768,2,0,0,0,0,0,1,0,0,0
36769,2,0,0,0,0,0,0,0,0,0
36771,1,0,0,0,0,0,0,0,0,0
36773,0,0,0,0,0,1,0,0,0,0
36775,0,0,2,0,0,0,0,0,0,0
36776,1,0,0,0,0,0,0,0,0,0
36779,0,0,0,0,0,0,0,1,0,0
36780,0,0,0,0,0,1,1,0,0,0
36781,0,0,0,1,0,1,0,0,0,0
36786,0,0,0,0,1,1,0,0,1,0
36787,0,0,0,0,0,0,0,0,1,0
36788,0,0,1,1,0,1,0,0,0,0
36789,0,0,0,0,0,0,0,0,1,0
36791,0,0,1,0,0,0,0,0,0,0
36792,0,0,0,0,0,0,1,0,0,0
36793,0,0,0,0,0,1,0,0,0,0
36794,0,0,0,0,0,0,0,0,1,0
36796,1,0,0,1,0,0,0,0,1,0
36797,0,0,1,0,0,0,0,0,0,0
36798,0,0,0,1,0,0,0,0,0,0
36799,0,0,0,0,0,0,1,0,0,0
36801,0,0,1,0,0,0,1,0,0,0
36803,0,0,1,0,0,0,0,0,0,0
36804,1,0,0,1,0,0,0,0,0,0
36806,0,0,1,0,0,0,0,0,0,0
36809,0,0,0,0,0,0,0,0,1,0
36810,1,0,1,0,0,0,0,0,0,0
36813,0,0,0,0,0,0,0,0,1,0
36815,0,0,0,0,0,0,0,0,1,0
36816,0,0,1,0,0,0,0,0,0,0
36817,0,0,1,0,0,0,0,0,0,0
36818,0,0,1,0,0,0,0,0,0,0
36821,1,0,0,0,0,0,0,0,1,0
36824,0,0,0,0,0,1,0,0,0,0
36825,1,0,1,0,0,0,1,0,0,0
36826,2,0,0,0,0,0,0,0,0,0
36831,0,0,1,1,0,0,0,0,0,0
36832,1,0,0,0,0,0,0,0,0,0
36834,0,0,1,0,0,0,0,0,0,0
36835,0,0,0,0,1,0,0,0,0,0
36836,0,0,1,0,0,0,0,0,1,0
36837,0,0,0,1,0,0,0,1,0,0
36838,0,0,0,0,0,0,0,0,0,1
36841,0,0,0,0,0,0,0,0,1,0
36852,0,0,1,0,0,0,0,0,0,0
36853,0,0,1,0,0,0,0,0,0,0
36855,2,0,0,0,0,0,0,1,0,0
36858,0,0,0,3,1,0,0,0,0,0
36859,0,0,0,0,0,0,1,0,0,0
36860,1,0,0,0,0,0,0,0,0,0
36861,0,0,0,0,0,0,0,0,1,0
36862,0,0,0,0,0,0,0,1,0,0
36869,1,0,0,0,0,0,0,0,0,0
36875,0,0,1,0,0,0,0,0,0,0
36878,0,0,0,2,0,0,0,0,0,0
36879,0,0,0,0,1,0,0,0,0,0
36880,0,0,0,0,0,0,0,0,0,1
36881,0,0,0,0,0,0,0,1,0,0
36882,0,0,0,1,1,1,0,0,0,0
36883,0,0,0,0,0,0,0,0,0,1
36887,0,0,0,0,1,0,0,0,0,0
36888,0,0,1,0,0,0,0,0,0,0
36889,1,0,0,0,0,0,0,0,0,0
36890,0,0,0,0,0,0,0,0,1,0
36891,2,0,0,2,0,0,1,0,0,0
36893,0,0,0,1,0,0,0,0,0,0
36894,0,0,0,0,1,0,0,0,0,0
36895,0,0,0,0,0,0,0,0,1,0
36897,0,0,0,0,0,0,0,0,1,0
36898,1,0,0,0,0,0,0,0,1,0
36900,0,0,0,0,0,0,1,0,0,0
36901,1,0,0,0,1,0,0,0,0,0
36903,0,0,0,1,0,0,0,0,0,0
36905,0,0,0,1,0,0,1,0,0,0
36907,1,0,0,0,0,0,0,0,1,0
36908,0,0,0,0,0,1,1,0,0,0
36909,1,0,0,0,0,0,0,0,0,0
36910,1,0,0,0,0,0,0,0,1,0
36912,0,0,0,0,0,0,0,0,1,0
36913,0,0,0,0,0,0,0,0,1,0
36914,0,0,0,0,0,1,0,0,0,0
36916,0,0,1,0,0,0,0,0,0,0
36917,0,0,0,0,0,2,0,0,0,0
36919,0,0,2,0,0,0,0,0,1,0
36924,0,0,0,0,0,0,0,0,1,0
36925,0,0,0,0,0,0,0,1,0,0
36926,1,0,0,0,0,1,0,0,0,0
36928,0,0,0,0,0,0,0,1,0,0
36929,0,0,0,0,0,0,1,0,0,0
36930,0,0,0,0,0,0,1,0,0,0
36931,1,0,1,1,0,0,0,0,2,0
36932,1,0,0,0,0,0,0,0,0,0
36933,0,0,0,0,0,0,0,0,1,0
36934,2,0,0,0,1,0,0,0,1,0
36935,1,0,1,1,0,0,0,0,0,0
36936,0,0,1,0,0,0,1,1,0,0
36937,0,0,1,0,0,0,0,0,1,0
36938,0,0,0,1,0,0,0,0,0,0
36939,1,0,0,0,0,0,0,0,0,0
36940,0,0,0,1,0,0,0,0,0,0
36942,1,0,0,0,0,1,0,0,1,0
36944,0,0,0,0,0,0,0,0,1,0
36947,0,0,1,0,1,0,0,0,0,0
36952,2,0,0,0,0,0,0,0,0,0
36954,0,0,0,1,1,0,0,0,0,0
36958,0,0,1,0,0,0,0,0,1,0
36959,0,0,0,0,0,1,0,0,0,0
36963,0,0,0,0,1,0,0,0,0,1
36964,0,0,0,0,0,0,0,0,1,0
36967,0,0,0,0,0,0,0,0,1,0
36968,0,0,0,1,0,0,0,0,0,0
36970,0,0,0,0,0,0,0,0,1,0
36972,0,0,1,0,0,0,0,0,0,0
36974,0,0,0,0,0,1,0,0,0,0
36975,0,0,0,0,0,1,0,0,2,0
36976,0,0,0,0,0,1,0,0,0,0
36982,0,0,1,0,1,0,0,0,0,0
36983,0,0,0,0,1,0,0,0,0,0
36985,0,0,1,0,0,0,0,1,0,0
36986,0,0,1,0,0,0,0,0,0,0
36987,0,0,0,1,0,0,0,1,0,0
36988,0,0,0,0,0,0,0,1,0,0
36989,0,0,1,0,0,0,0,0,0,0
36991,1,0,0,0,0,0,0,0,0,0
36994,1,0,0,1,0,0,0,0,0,0
36995,0,0,0,0,1,0,0,0,1,0
36998,0,0,1,0,0,0,0,0,0,0
37001,0,0,0,0,0,1,0,0,0,0
37002,1,0,0,0,0,0,0,0,1,0
37003,1,0,0,0,0,0,0,0,0,0
37005,0,0,0,0,0,0,1,0,0,0
37006,1,0,0,0,0,0,0,0,0,0
37007,0,0,0,0,1,0,0,0,0,0
37008,0,0,0,0,0,0,0,0,1,0
37010,0,0,0,0,0,0,0,0,2,0
37012,0,0,0,0,0,1,0,0,0,0
37013,0,0,1,0,0,0,0,0,0,0
37014,1,0,0,0,0,0,0,0,0,0
37015,1,0,0,0,0,0,0,0,0,0
37017,0,0,0,0,0,0,1,0,0,0
37019,0,0,0,0,0,1,0,0,0,0
37020,1,0,0,0,0,0,0,0,0,0
37021,0,0,0,0,0,0,1,0,0,0
37024,1,0,0,0,0,0,0,0,0,0
37027,0,0,0,1,0,0,0,0,0,0
37028,1,0,0,0,0,0,0,0,0,0
37032,1,0,0,0,0,0,0,0,0,0
37035,0,0,0,0,0,0,1,0,0,0
37036,0,0,0,0,0,1,0,0,0,0
37037,0,0,0,0,0,0,1,0,1,0
37041,0,0,0,1,0,0,0,0,0,0
37042,0,0,1,0,0,0,0,0,0,0
37044,0,0,0,0,0,0,1,0,0,0
37045,0,1,0,1,0,0,0,0,0,0
37046,0,0,1,0,0,0,0,0,1,0
37049,0,0,0,0,0,1,0,0,0,0
37050,0,0,0,1,0,0,0,0,0,0
37052,0,0,0,0,0,0,1,0,0,0
37054,0,0,0,0,0,1,0,0,0,0
37057,0,0,0,0,0,0,0,0,1,0
37058,0,0,0,0,0,0,1,0,0,0
37059,0,0,0,0,0,0,0,0,1,0
37060,1,0,1,1,0,0,0,0,1,0
37062,0,0,1,0,0,0,0,0,0,0
37063,0,0,0,0,0,0,0,1,0,0
37067,0,0,0,1,0,0,0,0,0,0
37068,1,0,0,0,0,0,0,0,1,0
37070,1,0,0,1,0,0,0,0,0,0
37071,0,0,0,0,0,1,0,0,0,0
37072,0,0,1,1,0,0,0,0,0,1
37075,0,0,1,0,0,0,1,0,0,0
37076,0,0,2,1,0,0,0,0,0,0
37077,0,0,0,0,0,0,0,0,1,0
37078,0,0,0,1,0,0,0,0,0,0
37079,1,0,0,0,0,0,0,0,0,0
37082,0,0,0,1,0,0,0,0,0,0
37083,0,0,0,0,0,1,0,0,0,0
37084,1,0,0,0,0,0,0,0,0,0
37085,0,0,0,0,0,1,0,0,1,0
37086,1,0,0,2,0,0,0,0,0,0
37088,1,0,1,1,0,0,0,0,1,0
37092,0,0,0,0,0,0,0,1,0,0
37093,0,0,0,0,0,0,0,0,1,0
37095,1,0,0,0,0,0,0,0,0,0
37096,0,0,0,1,0,0,0,0,0,0
37099,0,0,0,0,0,0,0,0,0,1
37100,1,0,0,0,0,0,0,0,0,0
37109,0,0,0,0,0,0,0,0,1,0
37110,0,0,0,0,0,0,1,0,0,0
37111,2,0,0,0,0,0,0,0,0,0
37112,1,0,1,0,0,0,1,0,0,0
37113,2,0,1,0,0,0,0,0,0,0
37117,0,0,0,3,0,0,0,0,0,0
37118,0,0,0,0,0,0,0,0,1,0
37119,1,0,0,0,0,0,0,0,0,0
37120,0,0,0,0,0,0,2,0,2,0
37123,0,0,0,1,0,0,0,0,0,0
37125,1,0,0,0,0,0,0,0,0,0
37126,0,0,0,0,0,0,1,0,0,0
37129,0,0,0,0,0,0,0,0,1,0
37131,0,0,0,0,0,0,0,0,1,0
37134,0,0,0,1,0,0,0,0,0,0
37135,0,0,0,1,0,0,1,0,0,0
37138,0,0,0,0,0,0,1,0,0,0
37139,2,0,0,0,0,0,0,0,0,0
37142,0,0,0,0,0,0,1,0,0,1
37144,0,0,0,1,0,0,0,0,0,0
37145,2,0,0,0,0,0,0,0,0,0
37146,1,0,0,0,0,1,0,0,0,0
37149,0,0,0,0,0,0,0,0,0,1
37150,0,0,1,0,0,0,0,0,0,0
37152,0,0,1,0,0,0,0,0,0,0
37153,0,0,0,1,0,0,0,0,0,0
37155,0,0,0,1,0,0,0,0,0,0
37156,0,0,2,0,0,0,0,0,0,0
37161,1,0,0,0,0,0,0,0,0,0
37162,0,0,0,0,0,2,0,0,0,0
37165,0,0,0,0,0,1,0,0,0,0
37167,0,0,0,0,0,0,0,0,1,0
37168,1,0,0,0,0,1,0,0,0,0
37170,1,0,1,0,0,0,0,0,0,0
37171,0,0,0,0,0,0,1,0,0,0
37172,0,0,0,0,0,0,0,0,1,0
37173,0,0,1,0,0,0,2,0,0,0
37175,0,0,1,1,0,0,0,0,0,0
37176,0,0,0,0,0,0,1,0,1,2
37178,0,0,0,0,0,1,0,0,0,0
37179,0,0,1,0,0,0,0,0,0,0
37180,0,0,0,0,0,0,0,1,0,0
37187,0,0,1,0,0,0,0,0,0,0
37189,0,0,0,1,0,1,0,0,0,0
37190,0,0,0,0,0,0,0,0,0,1
37191,0,0,0,0,0,1,0,0,0,0
37192,0,0,0,0,0,1,0,0,0,0
37193,0,0,0,0,0,1,0,0,0,0
37194,0,0,1,0,0,0,0,0,0,0
37196,1,0,0,0,0,0,0,0,0,0
37197,0,0,1,0,0,0,0,0,0,0
37198,0,0,0,0,0,0,0,0,2,0
37199,0,0,0,1,0,1,0,0,0,0
37200,0,0,0,1,0,0,0,0,0,0
37201,1,0,0,1,0,0,0,0,0,0
37204,0,0,2,0,0,0,0,0,0,0
37205,0,0,1,0,0,0,0,0,0,0
37206,0,0,1,0,0,0,0,0,0,0
37207,0,0,1,1,0,0,0,0,0,0
37208,0,0,0,1,0,0,0,0,0,0
37209,1,0,1,0,0,0,0,0,0,0
37210,0,0,0,0,0,1,0,0,0,0
37214,0,0,0,0,0,0,0,0,1,0
37215,0,0,0,0,0,0,0,0,1,0
37216,1,0,0,0,0,0,0,0,0,0
37220,0,0,1,0,0,0,0,0,0,0
37222,0,0,0,0,0,1,0,0,0,0
37223,0,0,0,0,0,0,0,0,1,0
37225,0,0,0,0,0,0,0,0,0,1
37235,0,0,0,0,0,0,1,0,0,0
37238,0,0,1,0,0,0,0,0,0,0
37240,1,0,0,0,0,0,0,0,0,0
37241,1,0,0,0,0,0,0,0,0,0
37244,0,0,0,0,0,0,0,1,0,0
37245,0,0,1,0,0,0,0,0,0,0
37246,1,0,0,0,0,0,0,0,0,0
37248,2,0,0,1,0,0,0,0,0,0
37249,2,0,0,0,0,0,0,1,1,0
37250,0,0,0,0,0,0,0,0,1,1
37251,0,0,0,0,0,0,0,0,1,0
37254,0,0,0,0,0,1,0,0,0,0
37255,0,0,0,0,0,0,0,0,1,0
37257,0,0,0,0,0,0,0,0,1,0
37258,1,0,0,0,0,0,0,0,0,1
37259,0,0,1,0,0,0,0,0,0,0
37261,1,0,0,0,0,0,1,0,1,0
37262,1,0,0,0,0,0,0,0,0,0
37264,1,0,0,0,0,0,0,0,0,0
37265,0,0,1,0,0,0,1,0,0,0
37266,1,0,0,0,0,0,0,0,0,0
37269,0,0,0,0,0,0,1,0,0,0
37270,0,0,0,1,0,0,0,0,0,0
37274,1,0,0,0,0,0,0,0,1,0
37275,0,0,0,1,0,0,0,0,0,0
37278,0,0,0,0,0,0,0,0,1,0
37280,0,0,0,0,1,0,0,0,0,0
37285,1,0,0,0,0,0,0,0,0,0
37289,0,0,0,0,0,1,0,0,0,0
37290,0,0,1,0,0,0,0,0,0,0
37291,0,0,0,0,0,0,1,0,0,0
37292,0,0,0,0,0,0,1,0,0,1
37297,1,0,0,0,0,0,1,0,0,0
37298,0,0,1,0,0,0,0,0,0,0
37299,0,0,0,0,1,0,0,0,0,0
37300,0,0,1,0,0,0,0,0,0,0
37301,0,0,2,0,0,0,0,0,0,0
37302,0,0,0,0,0,0,1,0,0,0
37303,0,0,0,1,0,0,0,0,0,0
37305,1,0,0,0,0,0,0,0,0,0
37306,1,0,0,0,0,0,1,1,0,0
37307,1,0,0,0,0,0,0,0,0,0
37308,1,0,0,0,0,0,0,0,0,0
37309,0,0,0,0,0,0,1,0,0,0
37311,1,0,1,0,0,1,0,0,0,0
37314,0,0,0,0,0,1,2,0,0,0
37315,0,0,1,0,0,0,0,0,0,0
37318,1,0,0,0,0,0,1,0,0,0
37320,0,0,0,1,0,0,0,0,0,0
37323,0,0,1,0,0,0,0,0,0,0
37324,1,0,0,0,0,0,0,0,0,0
37325,1,0,0,0,0,0,0,0,0,0
37326,1,0,0,0,0,0,1,0,0,0
37329,1,0,0,0,0,0,0,0,0,0
37330,1,0,1,0,0,0,0,0,0,0
37340,0,0,0,0,0,0,1,0,0,0
37342,0,0,0,0,0,0,0,1,1,0
37343,1,0,0,0,0,0,0,0,0,0
37345,1,0,0,0,0,0,0,0,0,0
37349,1,0,0,0,0,0,0,0,0,0
37350,0,0,0,0,0,0,1,0,0,0
37353,0,0,0,0,1,0,0,0,0,0
37355,0,0,0,0,0,0,0,0,1,0
37356,0,0,0,0,0,1,0,0,0,0
37357,0,0,0,1,0,0,1,0,0,0
37358,1,0,0,0,0,0,0,0,0,0
37362,0,0,1,1,0,0,0,0,0,0
37364,0,0,0,0,0,1,0,0,0,0
37365,0,0,0,0,0,0,0,1,0,0
37366,1,0,0,0,0,0,0,0,0,0
37367,0,0,1,0,0,0,1,0,0,0
37368,0,0,1,0,0,0,0,0,0,0
37371,2,0,0,0,0,2,0,0,0,0
37374,1,0,0,0,0,0,0,0,1,0
37375,0,0,0,1,0,0,0,0,0,0
37376,1,0,0,0,0,1,0,0,0,0
37382,0,0,0,1,0,0,0,0,0,0
37384,0,0,1,0,0,0,0,0,0,0
37386,0,0,0,1,0,0,1,0,0,0
37387,0,0,0,1,1,0,0,0,0,0
37390,0,0,0,0,0,0,0,0,0,1
37394,0,0,1,0,0,0,0,0,0,0
37398,0,0,0,2,0,0,0,0,0,0
37401,0,0,1,0,0,0,0,0,0,0
37403,0,0,1,0,0,0,0,0,0,1
37404,0,0,0,0,0,1,0,0,0,0
37405,1,0,0,0,0,0,0,0,0,0
37406,1,0,0,0,0,0,0,0,0,0
37411,0,0,1,0,0,0,0,0,0,0
37414,0,0,0,0,0,0,0,0,1,0
37415,1,0,0,0,0,0,0,0,0,0
37416,0,0,0,1,0,1,0,0,0,0
37419,1,0,0,0,0,0,0,0,0,0
37420,0,0,0,0,0,0,1,1,0,0
37422,0,0,0,0,0,0,0,0,1,0
37423,1,0,0,0,0,1,0,0,0,0
37424,1,0,0,0,0,0,0,0,0,0
37426,0,0,1,0,0,0,0,0,0,0
37428,0,0,0,0,0,0,0,0,1,0
37430,0,0,0,1,0,1,0,0,0,0
37431,0,0,0,0,0,0,0,0,1,0
37432,0,0,1,0,1,0,0,0,0,1
37433,1,0,0,0,0,0,0,0,0,0
37434,0,0,0,0,0,1,1,0,0,0
37436,0,0,0,1,1,0,0,0,0,1
37437,1,0,0,1,0,0,0,0,0,0
37441,0,0,0,0,0,1,0,0,1,0
37442,0,0,0,0,0,1,0,0,0,0
37444,0,0,0,1,0,0,0,0,0,0
37446,0,0,0,1,0,0,0,0,0,0
37448,1,0,0,0,0,0,0,0,0,0
37450,0,0,1,0,0,0,0,0,0,0
37454,0,0,0,0,1,0,0,0,0,0
37456,0,0,0,0,0,0,0,0,1,0
37460,0,0,0,0,0,0,0,0,1,0
37461,0,0,1,0,0,0,0,0,1,0
37465,0,0,0,0,0,0,1,0,0,0
37466,0,0,0,0,0,1,1,0,0,0
37468,0,0,0,0,0,0,1,0,0,0
37469,1,0,0,0,0,0,0,0,0,0
37470,0,0,1,0,0,0,0,0,0,0
37471,1,0,0,0,0,0,0,0,0,0
37472,1,0,0,1,0,0,0,0,0,0
37475,0,0,0,2,0,0,0,0,0,0
37478,0,0,1,0,0,0,0,0,1,0
37479,0,0,0,0,0,1,0,0,0,0
37481,0,0,0,1,0,0,0,0,0,0
37483,1,0,1,0,0,0,0,0,1,0
37485,0,0,2,0,0,0,0,0,0,0
37488,0,0,1,0,0,0,0,0,0,0
37493,0,0,0,2,0,0,0,0,0,0
37496,0,0,1,0,0,0,0,0,0,0
37497,0,0,1,0,0,0,0,0,0,0
37498,1,0,0,0,0,0,0,0,0,0
37499,0,0,1,0,0,1,1,0,0,0
37500,0,0,0,0,0,0,0,0,1,1
37502,0,0,1,0,0,0,0,0,0,0
37503,1,0,0,0,0,0,0,0,0,0
37504,0,0,0,0,0,0,1,0,0,0
37505,1,0,0,0,0,0,0,0,0,0
37507,1,0,0,0,0,0,0,0,0,0
37512,0,0,0,0,1,0,0,0,0,0
37514,1,0,0,0,0,0,1,0,0,0
37515,0,0,1,0,0,0,0,0,0,1
37517,0,0,0,0,0,0,0,0,1,0
37518,0,0,1,0,0,0,0,0,0,0
37519,0,0,1,1,0,0,0,0,0,0
37520,0,0,0,1,0,0,0,0,0,0
37522,1,0,0,0,0,0,0,0,0,0
37523,0,0,0,0,0,1,0,0,0,0
37526,1,0,0,0,0,0,0,0,1,0
37528,0,0,0,0,0,0,0,0,1,0
37530,0,0,0,1,0,0,0,0,0,0
37534,0,0,1,0,0,0,0,0,0,0
37535,0,0,0,0,0,1,0,0,0,1
37540,0,0,0,0,0,1,1,0,1,0
37541,0,0,0,0,0,0,0,0,1,0
37543,0,0,0,1,0,0,0,0,0,0
37554,0,0,1,0,0,0,0,0,1,0
37556,0,0,0,0,0,0,1,0,0,0
37557,1,0,0,0,1,0,0,0,0,0
37558,1,0,1,0,1,0,0,0,0,0
37559,1,0,0,0,1,0,0,0,0,0
37561,0,0,0,0,0,0,1,0,0,0
37562,0,0,0,0,0,1,0,0,0,0
37563,1,0,0,0,0,0,0,0,0,0
37564,0,0,1,1,0,0,0,0,0,0
37565,0,0,1,0,0,1,0,0,0,0
37566,0,0,1,0,0,0,0,0,1,0
37567,0,0,1,0,0,0,0,0,0,0
37568,0,0,0,0,0,1,0,0,0,0
37569,1,0,1,0,0,0,0,0,0,0
37571,1,0,0,0,1,0,0,0,1,0
37573,0,0,0,0,0,1,1,0,0,0
37576,0,0,1,0,0,0,0,0,0,0
37588,0,0,2,0,0,0,0,0,0,0
37589,0,0,0,0,0,0,0,1,0,0
37590,0,0,0,0,0,0,0,0,1,0
37592,0,0,0,0,1,0,0,0,0,0
37594,0,0,1,0,0,1,0,0,0,0
37595,0,0,1,0,0,0,0,1,0,0
37598,0,0,0,0,0,0,1,0,0,0
37599,0,0,0,0,0,0,0,0,0,1
37600,0,0,1,0,0,0,0,0,0,0
37602,0,0,0,0,0,0,0,0,0,1
37606,1,0,0,0,0,0,0,0,0,0
37608,0,0,0,0,0,0,1,0,0,0
37612,1,0,0,0,0,0,1,0,0,0
37613,0,0,0,0,0,0,0,0,0,1
37615,1,0,1,0,0,0,0,0,0,0
37621,0,0,0,0,0,0,1,0,0,0
37627,1,0,1,0,0,0,0,0,0,0
37629,1,0,1,1,0,0,0,0,0,0
37630,0,0,1,0,0,1,0,0,0,0
37631,0,0,1,0,0,1,0,1,0,0
37633,0,0,0,1,0,0,0,0,0,0
37635,0,0,0,0,0,0,0,0,1,0
37638,0,0,0,0,0,1,0,1,0,0
37639,0,0,0,0,1,0,0,0,0,0
37640,0,0,0,2,0,0,0,0,0,0
37641,1,0,0,1,0,0,1,0,0,0
37644,1,0,0,0,0,0,0,0,0,0
37645,0,0,0,1,0,0,0,0,0,0
37646,0,0,0,0,0,0,1,0,0,0
37649,0,0,0,0,0,1,0,0,0,0
37652,0,0,0,0,0,0,0,0,1,0
37656,0,0,1,0,0,0,0,0,0,0
37657,0,0,1,0,0,0,1,0,0,0
37660,0,0,0,1,0,0,0,0,0,0
37664,0,0,1,0,0,0,0,1,0,0
37666,1,0,0,0,0,0,0,0,0,0
37668,1,0,0,0,0,0,0,0,0,0
37672,0,0,0,0,0,0,0,0,2,0
37673,1,0,0,0,0,0,0,0,0,0
37674,2,0,0,0,0,0,0,0,0,0
37679,0,0,1,0,0,0,1,0,0,0
37680,0,0,1,0,0,0,0,0,0,0
37684,1,0,0,0,0,0,0,0,1,0
37685,0,0,0,0,0,0,0,0,1,0
37688,0,0,0,0,0,0,0,0,0,1
37689,0,0,0,0,1,0,0,0,0,0
37691,0,0,0,0,0,0,0,0,1,0
37692,1,0,0,0,0,0,0,0,0,0
37694,0,0,0,0,0,0,1,0,0,0
37698,1,0,0,1,0,0,0,0,0,0
37699,0,0,1,0,0,0,0,0,0,0
37700,0,0,1,0,0,0,0,0,0,0
37702,1,0,0,0,0,0,0,1,0,0
37703,0,0,0,1,0,0,0,0,0,0
37704,1,0,0,0,0,0,0,0,0,0
37705,0,0,1,0,0,0,0,0,0,0
37707,0,0,1,0,0,0,0,0,0,0
37714,0,0,0,1,0,0,0,0,0,0
37717,0,0,0,0,0,0,0,0,1,0
37718,0,0,0,1,0,1,1,0,0,0
37719,1,0,0,0,0,0,0,0,0,0
37721,1,0,0,0,0,0,0,0,1,0
37723,1,0,0,0,0,0,0,0,0,0
37725,0,0,0,0,0,1,0,0,0,1
37726,0,0,0,1,0,0,0,0,0,0
37728,0,0,0,0,0,0,1,0,0,0
37731,0,0,0,1,0,0,0,0,0,0
37734,0,0,0,0,0,0,1,0,0,0
37737,0,0,0,0,0,1,0,0,0,0
37738,0,0,1,0,0,0,0,1,0,0
37741,0,0,0,0,0,0,1,0,1,0
37743,0,0,1,0,0,0,0,0,0,0
37745,1,0,0,0,0,1,0,0,0,0
37746,0,0,0,0,0,0,0,0,1,0
37749,0,0,0,1,0,0,0,0,1,1
37751,0,0,0,1,0,0,0,0,0,0
37755,0,0,1,0,0,0,0,0,0,0
37756,0,0,0,0,0,0,0,0,1,0
37757,1,0,0,0,0,0,0,0,1,0
37760,1,0,0,0,0,0,0,0,1,0
37761,0,0,0,0,0,0,0,0,1,0
37762,0,0,0,0,0,0,1,0,0,0
37763,1,0,0,0,0,0,0,0,0,0
37768,0,0,0,1,0,0,0,0,0,0
37771,0,0,1,1,0,0,0,0,0,0
37774,0,0,0,0,0,0,0,0,0,1
37775,1,0,0,0,0,0,0,0,0,0
37776,0,0,0,0,0,0,0,0,1,0
37777,0,0,0,0,0,0,0,1,1,0
37783,0,0,1,0,0,0,0,0,0,0
37784,0,0,1,0,0,0,0,0,0,0
37785,0,0,0,1,0,0,0,0,0,1
37788,0,0,0,1,0,0,0,0,0,0
37791,0,0,0,0,0,0,0,0,1,0
37794,0,0,0,0,0,0,0,0,0,1
37795,0,0,1,1,0,0,0,0,0,0
37800,0,0,0,0,0,0,0,0,0,1
37802,0,0,1,0,0,0,0,0,0,0
37803,1,0,0,0,0,0,0,0,0,0
37805,1,0,0,0,0,0,0,0,0,0
37809,0,0,1,0,0,0,0,0,0,0
37811,1,0,0,0,0,0,0,0,0,0
37812,0,0,0,0,1,0,0,0,0,0
37813,1,0,0,1,0,0,0,0,1,0
37814,0,0,0,0,0,0,1,0,0,0
37816,0,0,0,0,1,0,0,0,0,0
37819,1,0,0,0,0,0,0,1,0,0
37820,0,0,1,1,1,0,0,0,0,0
37822,0,0,0,0,0,0,1,0,0,0
37824,2,0,0,0,0,0,0,0,0,0
37825,1,0,0,0,0,0,0,0,0,0
